Total_area_contour,Total_perimeter_contour,area_hull,area_total,particles,perimeter_hull,perimeter_total,radius_circle,stickness
2639,5.656854153,3533,2482,12000,219.5796903,461.8132701,38.19551468,0.014
2792,5.656854153,3815,2654,13000,229.705795,504.5828221,40.38415146,0.014
3004,5.656854153,4082.5,2862,14000,237.9876956,529.8965304,41.59807968,0.014
3201.5,5.656854153,4372.5,3063.5,15000,247.350974,585.5950147,43.44983292,0.014
3408.5,5.656854153,4593.5,3244,16000,252.0158256,614.3229365,44.1240387,0.014
3654.5,9.071067691,4893.5,3458,17000,260.7184875,612.3229365,45.71469116,0.014
3909.5,5.656854153,5152,3685,18000,267.6121976,627.6366448,47.22190475,0.014
4205,9.071067691,5376.5,3917,19000,272.3143108,602.1219261,47.78512573,0.014
488.5,5.656854153,605.5,453,2000,93.68458486,146.9949477,17.41501045,0.014
4348.5,5.656854153,5674,4066,20000,280.335954,663.3767593,49.3157196,0.014
4595,7.656854153,5931,4285.5,21000,287.2822021,685.6193999,50.7203331,0.014
4763,5.656854153,6172,4465,22000,294.7401829,730.1463113,52.37588882,0.014
4897.5,5.656854153,6502,4624,23000,302.4624668,780.9158633,53.76143646,0.014
5177,5.656854153,6777.5,4862.5,24000,309.544356,774.5310873,55.24362183,0.014
5436.5,7.656854153,7004,5088.5,25000,315.3528196,783.8447956,56.13796234,0.014
5828,5.656854153,7242.5,5371.5,26000,320.2262871,728.9331082,57.31969833,0.014
6010.5,5.656854153,7643.5,5549,27000,329.4565368,749.3178842,58.93866348,0.014
6503.5,5.656854153,7869,5890,28000,334.8968264,686.6904676,59.98191452,0.014
6653.5,5.656854153,8159,6056,29000,341.6781831,731.8031654,61.48299408,0.014
681,7.656854153,884.5,637,3000,111.4176139,200.2497809,19.44971466,0.014
6833.5,5.656854153,8348,6227,30000,344.6550308,746.4894571,61.9659996,0.014
7084,7.656854153,8634,6438.5,31000,349.3952811,741.7615353,62.71815109,0.014
7236.5,5.656854153,8916,6610.5,32000,354.4911522,812.9574934,63.85415268,0.014
7439,5.656854153,9370,6809.5,33000,362.2865797,842.6143476,64.75484467,0.014
7746,5.656854153,9844,7059,34000,370.5185448,823.5432799,66.00179291,0.014
7952,5.656854153,10076.5,7258.5,35000,374.6677121,856.0701913,66.90751648,0.014
8095.5,16.72792184,10263,7418,36000,379.6291541,870.9991236,68.14963531,0.014
8291,13.89949477,10490.5,7609.5,37000,383.7627879,899.8691808,68.97750854,0.014
8471.5,9.071067691,10909.5,7785,38000,391.0341697,927.0823839,70.08911896,0.014
8809,5.656854153,11384.5,8042.5,39000,398.9779279,955.4671599,71.13414001,0.014
959,5.656854153,1187,877,4000,129.065976,238.0487704,22.8859024,0.014
9012.5,5.656854153,11646.5,8243,40000,403.4121509,964.5382276,71.82588959,0.014
9213.5,5.656854153,12123.5,8433,41000,412.1083511,1029.793061,73.09004974,0.014
9365,5.656854153,12458,8601,42000,416.4575945,1083.39104,73.76628876,0.014
9607.5,5.656854153,12777.5,8819,43000,421.8901935,1083.106769,74.71062469,0.014
9858.5,5.656854153,13112,9042.5,44000,428.6763786,1101.692556,76.30218506,0.014
10030.5,5.656854153,13434.5,9225,45000,433.4287112,1150.219467,77.18501282,0.014
10234.5,5.656854153,13726,9427,46000,438.661135,1168.219467,77.75754547,0.014
10436,5.656854153,14003,9634,47000,442.7721291,1179.190029,78.57588959,0.014
10694.5,5.656854153,14326.5,9866,48000,448.3051158,1168.361602,79.59246063,0.014
10902.5,5.656854153,14587.5,10063,49000,452.410787,1202.645873,80.1724472,0.014
1132,5.656854153,1448.5,1060.5,5000,141.1425387,261.462984,24.79475975,0.014
11056.5,5.656854153,14800.5,10216,50000,456.4214997,1241.758571,81.13053131,0.014
11233.5,5.656854153,15027,10395,51000,461.4689927,1234.645873,82.10764313,0.014
11404,5.656854153,15366.5,10577.5,52000,468.5370646,1284.001212,84.09366608,0.014
11582,5.656854153,16169,10751.5,53000,477.8600829,1378.711888,85.50913239,0.014
11843,7.656854153,16442,10976,54000,483.4913037,1405.2388,86.512146,0.014
12137,5.656854153,16682.5,11217.5,55000,488.6433847,1406.510878,87.46426392,0.014
12416.5,5.656854153,17059,11465.5,56000,494.848228,1428.937284,88.80033875,0.014
12613,5.656854153,17476,11645,57000,499.6157706,1446.209362,89.31642914,0.014
12778,5.656854153,17874,11832.5,58000,505.8145865,1514.736274,90.57822418,0.014
12958,7.656854153,18216,12019.5,59000,510.0208008,1575.991107,91.07323456,0.014
1346,5.656854153,1703,1268.5,6000,155.3121176,304.7178172,27.94445229,0.014
13232.5,5.656854153,18644,12250,60000,515.9434068,1578.233747,92.38954163,0.014
13522.5,5.656854153,18951.5,12489,61000,521.4513037,1562.719029,93.89626312,0.014
13840,5.656854153,19419.5,12742.5,62000,526.2875983,1564.417513,94.26956177,0.014
13990.5,5.656854153,19756,12914,63000,530.4983371,1629.772851,95.06066895,0.014
14186,5.656854153,20163,13113,64000,535.1026772,1659.429706,95.81549072,0.014
14359,5.656854153,20616,13294,65000,542.0585332,1703.228695,97.39768219,0.014
14618.5,5.656854153,20907,13527,66000,545.3517812,1700.258133,97.96814728,0.014
14785,7.656854153,21149,13709,67000,548.7049308,1744.199258,98.57519531,0.014
14987,5.656854153,21487,13892,68000,553.8641528,1799.454091,99.62416077,0.014
15276,7.656854153,21966.5,14131.5,69000,560.9999192,1804.525159,101.2094421,0.014
1545,5.656854153,2005,1456.5,7000,168.2306805,335.6883796,30.14513206,0.014
6510.5,5.656854153,7683,6366,70000,322.2841544,683.3767593,57.40486908,0.002
15820.5,5.656854153,22812.5,14591.5,71000,576.1068473,1830.182013,104.1203613,0.014
15992,9.071067691,23105,14784,72000,578.7858498,1845.110945,104.3020401,0.014
16143,9.071067691,23295,14963.5,73000,581.7033072,1873.495721,105.2559357,0.014
16666.5,5.656854153,23497,15322.5,74000,584.9752588,1824.525159,105.9377441,0.014
16813.5,5.656854153,23943.5,15486.5,75000,589.6900684,1878.466283,106.3964844,0.014
17059,5.656854153,24286,15700.5,76000,595.2429745,1887.779992,107.5633163,0.014
17230,5.656854153,24532.5,15871,77000,598.9304181,1926.449039,108.125473,0.014
17358.5,5.656854153,25000,16017.5,78000,603.7190716,2001.603366,108.7634048,0.014
17568.5,11.89949477,25565,16210.5,79000,608.3547248,2087.686627,109.6719513,0.014
1785,5.656854153,2406.5,1685.5,8000,184.0356526,363.9726504,32.32127762,0.014
17909.5,5.656854153,25805.5,16469.5,80000,611.1328182,2063.544491,110.0274124,0.014
1962.5,7.656854153,2700.5,1864.5,9000,193.5157032,441.9137753,33.83991623,0.014
242,5.656854153,305,220,1000,65.98845112,97.05382276,12.04047966,0.002
2130,5.656854153,2552,2016,10000,185.2164499,327.7888849,32.05893707,0.015
2296,10.48528123,2772,2183,11000,192.9591107,340.617312,34.18140411,0.015
2467.5,5.656854153,3006.5,2356.5,12000,200.8413184,398.3157963,35.17466354,0.015
2684,5.656854153,3343,2558,13000,211.8838444,450.4995618,37.27274323,0.015
2940,5.656854153,3581,2774,14000,218.7532079,448.4995618,37.7154541,0.015
3099,10.48528123,3829,2947,15000,225.425992,482.7838326,39.81529617,0.015
3343,5.656854153,4079.5,3157.5,16000,233.7241874,505.6538898,41.19545746,0.015
3554.5,5.656854153,4330.5,3360,17000,241.1117117,512.3818116,42.68791962,0.015
3816,5.656854153,4536.5,3590,18000,246.4164586,507.754395,43.73223877,0.015
4031.5,5.656854153,4858.5,3787,19000,254.6984632,551.0092282,44.28327942,0.015
480.5,5.656854153,644.5,457,2000,93.95964825,168.308656,16.7958622,0.015
4285.5,5.656854153,5091.5,4015,20000,261.4266543,568.1808012,45.54129028,0.015
4517,5.656854153,5367.5,4223.5,21000,267.2881562,563.2518688,45.83131027,0.015
4662,5.656854153,5615,4393,22000,273.7274437,629.9209156,47.10105515,0.015
4882.5,5.656854153,5867.5,4594,23000,279.3049104,616.4650719,48.32465744,0.015
5170,5.656854153,6084,4825,24000,285.459832,599.9797907,48.5437088,0.015
5332.5,11.07106769,6397,4996.5,25000,291.2586904,644.5067021,49.570755,0.015
5574,5.656854153,6709.5,5199.5,26000,299.4986845,677.8204104,50.2899704,0.015
5828.5,5.656854153,6998.5,5422.5,27000,305.2624767,681.2762541,51.21790695,0.015
6057,5.656854153,7379.5,5643.5,28000,314.0389382,700.1046811,53.03809738,0.015
6316.5,7.656854153,7601.5,5868.5,29000,319.4160743,704.1046811,53.88376617,0.015
725.5,5.656854153,837,669,3000,106.1734457,176.7939372,18.69267082,0.015
6529,5.656854153,7869,6075,30000,325.2735686,718.0041759,54.98946381,0.015
6830.5,5.656854153,8233.5,6334.5,31000,332.6494594,722.9331082,55.8346405,0.015
6991.5,5.656854153,8594,6517,32000,338.3538886,763.8031654,56.64363861,0.015
7208,5.656854153,9014.5,6733,33000,346.6277099,829.6854153,57.93033981,0.015
7429,5.656854153,9337,6953.5,34000,351.6869422,840.4133371,58.26625443,0.015
7642.5,5.656854153,9635,7161,35000,356.4147724,856.5138423,59.35337067,0.015
7892.5,5.656854153,9994.5,7377.5,36000,363.8801658,878.0701913,60.26168442,0.015
8113.5,5.656854153,10354.5,7589.5,37000,369.5598826,912.354462,61.24142456,0.015
8366.5,5.656854153,10548,7816,38000,372.9562559,920.739238,62.56606293,0.015
8569.5,5.656854153,10806.5,8004,39000,377.7777541,969.3666546,63.19842911,0.015
888,5.656854153,1080.5,838.5,4000,121.9845074,207.1787132,21.95264053,0.015
8865.5,5.656854153,11091.5,8248,40000,383.4782926,944.2539568,64.37129974,0.015
8994.5,5.656854153,11423.5,8422.5,41000,388.8046458,986.4377223,64.99614716,0.015
9155,5.656854153,11781,8600,42000,394.072926,1017.994071,65.52416229,0.015
9388,5.656854153,11983,8811.5,43000,397.6888493,1034.923004,66.42087555,0.015
9585,5.656854153,12248.5,9000.5,44000,402.3273633,1068.378847,67.05239868,0.015
9748,5.656854153,12571,9178,45000,407.6207553,1122.219467,68.37467194,0.015
9971.5,5.656854153,12967.5,9383,46000,414.0139279,1158.018456,69.47277832,0.015
10189.5,5.656854153,13342.5,9591.5,47000,419.3304858,1175.716941,70.79346466,0.015
10449.5,5.656854153,13715,9815,48000,424.8846918,1180.302727,71.45769501,0.015
10767.5,5.656854153,13958.5,10072.5,49000,429.0575005,1172.060087,72.90013123,0.015
1061,5.656854153,1311,1006.5,5000,132.569531,243.462984,23.58505249,0.015
11010,5.656854153,14316,10288,50000,435.3097929,1187.131154,73.74898529,0.015
11159.5,5.656854153,14626,10458,51000,441.0989256,1242.930144,75.27839661,0.015
11446,7.656854153,14934,10692,52000,446.2915089,1231.959581,76.37139893,0.015
11672.5,7.656854153,15440,10903,53000,452.5163538,1279.699696,76.93766785,0.015
11866.5,5.656854153,15528.5,11089,54000,453.5560548,1301.013404,77.20630646,0.015
12081,5.656854153,15747,11298.5,55000,456.6149664,1309.883461,77.44152832,0.015
12300.5,5.656854153,16242,11497.5,56000,464.0774374,1364.510878,78.89768219,0.015
12552.5,5.656854153,16508,11727,57000,467.6320369,1374.126102,79.70063019,0.015
12743.5,5.656854153,16708,11923,58000,470.2356626,1386.126102,80.22268677,0.015
12926,5.656854153,16990,12107.5,59000,473.5082272,1461.422565,80.79426575,0.015
1297,5.656854153,1639,1229,6000,148.3597587,280.8183224,26.57546425,0.015
13158,5.656854153,17297.5,12308,60000,477.1877789,1486.150487,81.36717224,0.015
13356.5,5.656854153,17670.5,12501.5,61000,483.3292193,1529.991107,82.42925262,0.015
13559.5,5.656854153,18073,12700,62000,489.3562874,1575.003299,83.14246368,0.015
13958,5.656854153,18418.5,12990,63000,493.5927005,1520.375883,83.92089081,0.015
14207.5,5.656854153,18827,13216,64000,499.2394443,1565.831727,84.96661377,0.015
14363,5.656854153,19157,13388.5,65000,503.466321,1655.471336,85.77120972,0.015
14569,5.656854153,19472.5,13585,66000,508.0038903,1662.743414,86.74363708,0.015
14777.5,12.48528123,19714.5,13786,67000,510.4448763,1646.802289,86.98503113,0.015
15025,5.656854153,20008.5,14000,68000,514.1940778,1693.713976,87.54328918,0.015
15206,7.656854153,20494.5,14193.5,69000,519.3108919,1741.412461,87.97173309,0.015
1599.5,5.656854153,1860.5,1477.5,7000,159.4731387,290.5756818,28.74466324,0.015
6510.5,5.656854153,7683,6366,70000,322.2841544,683.3767593,57.40486908,0.002
15965,5.656854153,21010,14772.5,71000,526.3022242,1723.613471,89.49390411,0.015
16415.5,5.656854153,21372.5,15101,72000,530.0170982,1695.027685,89.83137512,0.015
16527.5,5.656854153,21709.5,15238,73000,533.6822735,1775.110945,90.04917908,0.015
16794.5,5.656854153,21978.5,15475,74000,537.4712697,1764.96881,91.06497192,0.015
17046,5.656854153,22435,15695,75000,543.8708699,1806.566789,91.554245,0.015
17232.5,5.656854153,22736.5,15881.5,76000,548.1719644,1843.0937,93.03357697,0.015
17439.5,9.071067691,22905,16074,77000,550.0440816,1867.963757,93.26734924,0.015
17688.5,5.656854153,23206.5,16286,78000,552.890916,1874.164768,93.73000336,0.015
17978.5,5.656854153,23561,16516,79000,557.6746528,1877.821622,94.9609375,0.015
1731.5,5.656854153,2104.5,1646.5,8000,167.5503013,293.7472547,29.29552078,0.015
18180.5,11.07106769,23864.5,16724,80000,561.3328428,1903.13533,95.47073364,0.015
1956.5,5.656854153,2362,1834,9000,176.9937719,302.4751766,30.76346397,0.015
222.5,5.656854153,304,204.5,1000,65.65065145,107.2964634,11.92260361,0.003
2255.5,13.89949477,2969.5,2123,10000,207.5017072,425.6711347,38.42629623,0.016
2438.5,9.071067691,3332,2296,11000,219.3618121,486.7838326,40.76061249,0.016
2626.5,5.656854153,3666,2495.5,12000,228.8462937,539.7960252,42.29157639,0.016
2872,5.656854153,4032.5,2714,13000,238.0220758,595.1513636,43.88578415,0.016
3159.5,5.656854153,4358.5,2961.5,14000,250.2133648,627.678275,45.91916656,0.016
3406,5.656854153,4675.5,3196,15000,258.1889236,670.2051864,46.68847656,0.016
3715,5.656854153,5026.5,3450,16000,266.5231135,681.6610301,48.29538345,0.016
4079.5,5.656854153,5268,3737,17000,273.8041177,642.7493427,49.69905472,0.016
4327,5.656854153,5515,3968.5,18000,281.4404449,666.1635562,51.10653305,0.016
4520,5.656854153,5937.5,4161,19000,292.5484794,694.2051864,53.29839325,0.016
470,5.656854153,604.5,446.5,2000,91.51272488,150.0660154,15.99211216,0.016
4769.5,5.656854153,6085.5,4389,20000,297.14301,680.2051864,54.07714844,0.016
4996.5,9.656854153,6346,4591.5,21000,302.7571677,654.8498479,55.60072327,0.016
5164.5,5.656854153,6735,4766,22000,310.9330944,726.1463113,56.86924744,0.016
5368,7.656854153,7316,4970,23000,325.1705658,792.0874362,58.8687973,0.016
5614,5.656854153,7780,5189.5,24000,334.4612173,820.6143476,60.25673294,0.016
5816.5,12.48528123,8182,5392.5,25000,342.3205866,854.6143476,61.96033859,0.016
6041,12.48528123,8750,5602.5,26000,353.3477451,928.8397433,64.3089447,0.016
6276,7.656854153,8949.5,5821.5,27000,358.1662952,967.124014,65.37693024,0.016
6552,5.656854153,9268,6061.5,28000,365.1045634,972.6387328,66.89970398,0.016
6755.5,5.656854153,9735.5,6259,29000,374.3419347,1034.822498,69.12043762,0.016
714,5.656854153,936,654,3000,113.5102527,222.7350621,19.60331917,0.016
7021.5,5.656854153,10074.5,6488,30000,380.962113,1064.479352,70.21374512,0.016
7209.5,5.656854153,10488,6679,31000,389.7526897,1091.106769,72.10727692,0.016
7407.5,5.656854153,10903,6877,32000,394.5424253,1139.047894,73.20016479,0.016
7706,5.656854153,11293.5,7130.5,33000,402.1572894,1106.864128,75.45207214,0.016
7918.5,5.656854153,11683.5,7340.5,34000,408.5403037,1135.976826,76.13320923,0.016
8158.5,7.656854153,11977.5,7554.5,35000,413.0924693,1168.947389,76.97537231,0.016
8306.5,5.656854153,12143.5,7718.5,36000,417.7459425,1230.202222,78.70524597,0.016
8601.5,5.656854153,12357.5,7958,37000,424.3695747,1218.788008,80.50630951,0.016
8736,5.656854153,12677,8130,38000,427.7554617,1276.729133,80.7094574,0.016
8909.5,5.656854153,13059,8308,39000,434.1768544,1309.498685,80.9078064,0.016
967.5,5.656854153,1282.5,897,4000,135.2847657,258.0487704,23.78556633,0.016
9211,5.656854153,13340.5,8554.5,40000,439.5941212,1315.39818,82.15950775,0.016
9420,5.656854153,13747,8757,41000,446.1888828,1355.782956,82.93948364,0.016
9685.5,5.656854153,14093,8983,42000,452.0777476,1372.410373,84.220047,0.016
9962,15.31370831,14479.5,9212.5,43000,457.9722908,1383.824586,85.66368866,0.016
10256.5,15.31370831,14758.5,9460,44000,462.6264077,1391.866216,85.83860779,0.016
10490.5,5.656854153,15205.5,9665.5,45000,469.0563896,1433.907847,86.6084137,0.016
10679.5,5.656854153,15836,9860.5,46000,477.3787376,1486.192117,88.25115967,0.016
10879,5.656854153,16011.5,10067.5,47000,480.3474269,1515.647961,88.6708374,0.016
11157,5.656854153,16298,10302.5,48000,485.3232958,1521.647961,89.10817719,0.016
11366.5,5.656854153,16736.5,10504.5,49000,492.5907328,1556.275378,91.02207184,0.016
1206,5.656854153,1497,1113,5000,147.9951037,259.7056246,26.62027931,0.016
11551.5,5.656854153,17035,10700.5,50000,496.6397636,1596.559648,91.549263,0.016
11749.5,5.656854153,17480,10898.5,51000,502.4949379,1628.015492,93.30202484,0.016
11960.5,5.656854153,17967,11094.5,52000,509.6310155,1660.299763,94.40348816,0.016
12136.5,5.656854153,18243,11274.5,53000,513.7559192,1689.270325,95.50533295,0.016
12449,5.656854153,18575.5,11520,54000,518.3917814,1738.140383,96.20430756,0.016
12949.5,5.656854153,19053,11863.5,55000,524.9347045,1698.441898,96.60884857,0.016
13148.5,5.656854153,19393.5,12065,56000,533.107352,1742.96881,98.80419922,0.016
13421,5.656854153,19735.5,12295.5,57000,538.5531762,1761.696731,99.90254974,0.016
13653,5.656854153,19929.5,12501,58000,541.6441724,1768.625664,100.6032791,0.016
13885,5.656854153,20323,12710,59000,547.4840589,1782.909935,101.7018661,0.016
1387,5.656854153,1828.5,1295,6000,161.933419,304.8183224,28.95341682,0.016
14208.5,5.656854153,20790,12971.5,60000,551.387925,1765.21145,102.5000992,0.016
14384.5,5.656854153,21131,13162.5,61000,555.1858563,1789.353586,102.6024857,0.016
14628,5.656854153,21404.5,13386.5,62000,558.1477631,1782.525159,102.8008804,0.016
14880,5.656854153,21750,13599.5,63000,562.2167442,1801.838867,103.4634018,0.016
15032,7.656854153,22027,13765.5,64000,565.1902734,1817.495721,103.5180664,0.016
15249,5.656854153,22389.5,13967,65000,569.0776944,1859.194205,104.6360092,0.016
15487.5,5.656854153,22850,14193,66000,574.9904778,1875.336341,105.4580307,0.016
15830,5.656854153,23275.5,14452,67000,579.444271,1867.620611,106.7497711,0.016
15959,5.656854153,23579,14612,68000,582.6164809,1904.449039,107.0748825,0.016
16244,9.071067691,24259.5,14844.5,69000,589.5930452,1941.17696,107.6102524,0.016
1666.5,5.656854153,2147.5,1538,7000,174.6830473,293.0193329,31.22711182,0.016
7087,5.656854153,8556,6957.5,70000,339.5664961,677.9625458,59.76139069,0.003
16770.5,5.656854153,25449,15305,71000,602.1218097,1996.047018,109.8362274,0.016
16996,5.656854153,26041,15527,72000,609.2731904,2013.21859,111.9163589,0.016
17199,5.656854153,26421.5,15735.5,73000,614.6280847,2057.05921,113.7190475,0.016
17421,5.656854153,26777.5,15949,74000,617.8581702,2092.473424,113.8205185,0.016
17683.5,5.656854153,27002,16173,75000,620.7166114,2104.272413,114.119957,0.016
18023.5,5.656854153,27337.5,16460.5,76000,624.8395152,2087.402356,114.8448181,0.016
18240,5.656854153,27673,16669.5,77000,628.7392668,2120.8582,115.052269,0.016
18458,5.656854153,28175.5,16887,78000,635.1726652,2163.041965,116.0873489,0.016
18730.5,5.656854153,28665,17124,79000,639.7606692,2184.012528,117.6149368,0.016
1854.5,5.656854153,2423.5,1734.5,8000,185.0052149,353.8893901,33.38259888,0.016
18990.5,5.656854153,29134.5,17350,80000,646.3494203,2188.355674,118.4610596,0.016
2024.5,5.656854153,2691.5,1913.5,9000,196.6607468,385.1442233,36.19704819,0.016
222.5,5.656854153,304,204.5,1000,65.65065145,107.2964634,11.92260361,0.003
2572.5,9.656854153,3594,2347,10000,227.5269965,490.4406867,42.52068329,0.018
2803,5.656854153,3944.5,2576,11000,239.6724401,520.3818116,44.902771,0.018
3100,5.656854153,4340.5,2821.5,12000,251.2779925,554.4234418,47.2429657,0.018
3315,5.656854153,4713.5,3041.5,13000,262.6622992,573.5950147,49.33773804,0.018
